email_event_id,hubspot_contact_id,lead_id,event_datetime,event_type,campaign_id,email_name
HEM000277,HS103092,LED003092,2026-05-05T16:00:00,Delivered,CMP000024,Webinar Invite
HEM000278,HS102242,LED002242,2026-03-27T15:00:00,Delivered,CMP000001,Nurture 2 - Case Study
HEM000279,HS101596,LED001596,2025-05-05T11:00:00,Delivered,CMP000024,Quarterly Newsletter
HEM000280,HS100015,LED000015,2026-06-30T00:00:00,Delivered,,Nurture 2 - Case Study
HEM000281,HS101581,LED001581,2026-06-13T10:00:00,Opened,,Webinar Invite
HEM000282,HS103246,LED003246,2025-12-22T11:00:00,Clicked,CMP000020,Nurture 2 - Case Study
HEM000283,HS103598,LED003598,2026-06-30T00:00:00,Opened,CMP000030,Post-Demo Follow Up
HEM000284,HS102218,LED002218,2025-09-15T15:00:00,Delivered,CMP000005,Nurture 1 - Pain Point
HEM000285,,LED003754,2025-12-07T02:00:00,Clicked,CMP000028,Post-Demo Follow Up
HEM000286,HS102074,LED002074,2025-12-25T15:00:00,Delivered,CMP000007,Post-Demo Follow Up
HEM000287,HS103586,LED003586,2026-04-11T19:00:00,Delivered,CMP000013,Post-Demo Follow Up
HEM000288,HS103277,LED003277,2025-06-14T03:00:00,Opened,CMP000030,Post-Demo Follow Up
HEM000289,HS103747,LED003747,2025-12-13T04:00:00,Clicked,CMP000017,Webinar Invite
HEM000290,HS102699,LED002699,2025-10-24T00:00:00,Opened,CMP000004,Nurture 1 - Pain Point
HEM000291,HS102198,LED002198,2025-07-14T23:00:00,Opened,CMP000022,CRM Audit Offer
HEM000292,HS101095,LED001095,2026-01-29T14:00:00,Replied,CMP000005,Nurture 1 - Pain Point
HEM000293,HS100202,LED000202,2026-06-30T00:00:00,Delivered,CMP000032,Nurture 2 - Case Study
HEM000294,HS100350,LED000350,2025-03-11T06:00:00,Delivered,CMP000026,Nurture 2 - Case Study
HEM000295,HS102600,LED002600,2025-07-05T09:00:00,Delivered,CMP000035,Post-Demo Follow Up
HEM000296,HS100258,LED000258,2026-05-17T13:00:00,Delivered,CMP000021,CRM Audit Offer
HEM000297,HS102764,LED002764,2025-09-21T12:00:00,Opened,CMP000019,Quarterly Newsletter
HEM000298,HS102343,LED002343,2026-06-30T00:00:00,Opened,CMP000015,Nurture 2 - Case Study
HEM000299,HS101883,LED001883,2026-02-16T17:00:00,Opened,CMP000022,Post-Demo Follow Up
HEM000300,HS102640,LED002640,2025-07-17T03:00:00,Opened,CMP000029,Post-Demo Follow Up
HEM000301,HS101610,LED001610,2025-12-20T19:00:00,Opened,,Quarterly Newsletter
HEM000302,HS103131,LED003131,2025-04-19T18:00:00,Opened,CMP000024,Webinar Invite
HEM000303,HS101036,LED001036,2025-09-25T23:00:00,Opened,CMP000033,CRM Audit Offer
HEM000304,HS100146,LED000146,2026-06-16T08:00:00,Delivered,CMP000020,Post-Demo Follow Up
HEM000305,HS101420,LED001420,2025-10-26T09:00:00,Delivered,CMP000025,Webinar Invite
HEM000306,HS100331,LED000331,2025-09-16T17:00:00,Delivered,CMP000023,Webinar Invite
HEM000307,HS101373,LED001373,2025-09-18T14:00:00,Delivered,CMP000026,Nurture 1 - Pain Point
HEM000308,HS102830,LED002830,2025-07-27T06:00:00,Opened,,Nurture 2 - Case Study
HEM000309,HS104027,LED004027,2025-12-05T22:00:00,Opened,CMP000015,Nurture 1 - Pain Point
HEM000310,HS100125,LED000125,2025-12-29T11:00:00,Delivered,CMP000001,CRM Audit Offer
HEM000311,HS102579,LED002579,2026-02-13T01:00:00,Delivered,,Webinar Invite
HEM000312,HS102645,LED002645,2026-01-12T21:00:00,Opened,CMP000027,Quarterly Newsletter
HEM000313,HS102970,LED002970,2026-06-30T00:00:00,Delivered,CMP000019,Nurture 2 - Case Study
HEM000314,HS100566,LED000566,2026-03-17T17:00:00,Delivered,CMP000022,Quarterly Newsletter
HEM000315,HS103490,LED003490,2026-02-14T10:00:00,Opened,,Nurture 1 - Pain Point
HEM000316,HS102011,LED002011,2025-09-23T12:00:00,Opened,CMP000030,CRM Audit Offer
HEM000317,HS102818,LED002818,2025-02-05T12:00:00,Delivered,CMP000019,Nurture 2 - Case Study
HEM000318,HS101975,LED001975,2025-09-16T15:00:00,Delivered,CMP000018,Nurture 2 - Case Study
HEM000319,HS101820,LED001820,2026-01-14T00:00:00,Clicked,CMP000022,Webinar Invite
HEM000320,HS102758,LED002758,2026-06-30T00:00:00,Delivered,CMP000022,Nurture 1 - Pain Point
HEM000321,HS101819,LED001819,2025-06-17T16:00:00,Opened,CMP000035,Quarterly Newsletter
HEM000322,HS101075,LED001075,2025-04-26T09:00:00,Delivered,,CRM Audit Offer
HEM000323,HS102428,LED002428,2025-08-01T14:00:00,Replied,CMP000012,CRM Audit Offer
HEM000324,HS102991,LED002991,2026-01-02T02:00:00,Opened,,Quarterly Newsletter
HEM000325,HS101502,LED001502,2025-12-11T19:00:00,Delivered,CMP000022,Quarterly Newsletter
HEM000326,HS100493,LED000493,2025-07-31T18:00:00,Opened,CMP000023,Quarterly Newsletter
HEM000327,HS103544,LED003544,2025-09-03T03:00:00,Delivered,CMP000022,Nurture 1 - Pain Point
HEM000328,HS100847,LED000847,2026-06-30T00:00:00,Opened,CMP000029,CRM Audit Offer
HEM000329,HS103550,LED003550,2025-07-28T07:00:00,Delivered,CMP000028,Post-Demo Follow Up
HEM000330,HS102580,LED002580,2025-07-12T00:00:00,Clicked,CMP000001,Nurture 1 - Pain Point
HEM000331,HS102541,LED002541,2026-06-19T03:00:00,Delivered,CMP000012,Post-Demo Follow Up
HEM000332,HS100482,LED000482,2025-04-05T17:00:00,Delivered,CMP000012,Webinar Invite
HEM000333,HS103597,LED003597,2025-10-22T17:00:00,Delivered,CMP000034,Quarterly Newsletter
HEM000334,HS100878,LED000878,2025-06-04T20:00:00,Clicked,CMP000015,CRM Audit Offer
HEM000335,HS101115,LED001115,2025-05-01T01:00:00,Delivered,CMP000032,Quarterly Newsletter
HEM000336,HS100310,LED000310,2026-06-26T08:00:00,Opened,CMP000005,Nurture 1 - Pain Point
HEM000337,HS103546,LED003546,2025-11-14T16:00:00,Opened,CMP000013,Nurture 1 - Pain Point
HEM000338,HS102153,LED002153,2025-03-03T23:00:00,Delivered,CMP000010,Nurture 1 - Pain Point
HEM000339,HS103608,LED003608,2025-06-15T16:00:00,Delivered,CMP000024,Post-Demo Follow Up
HEM000340,HS101243,LED001243,2026-06-30T00:00:00,Opened,,Webinar Invite
HEM000341,HS102635,LED002635,2026-03-30T21:00:00,Opened,CMP000030,Nurture 1 - Pain Point
HEM000342,HS102115,LED002115,2025-09-29T10:00:00,Clicked,CMP000004,Post-Demo Follow Up
HEM000343,HS103499,LED003499,2026-03-01T13:00:00,Delivered,CMP000003,Nurture 1 - Pain Point
HEM000344,HS101612,LED001612,2026-01-09T02:00:00,Opened,CMP000005,Post-Demo Follow Up
HEM000345,HS103153,LED003153,2026-03-03T10:00:00,Opened,CMP000010,Webinar Invite
HEM000346,HS101959,LED001959,2026-06-30T00:00:00,Delivered,CMP000033,Nurture 2 - Case Study
HEM000347,HS101000,LED001000,2025-09-25T09:00:00,Delivered,CMP000026,Quarterly Newsletter
HEM000348,,LED002419,2025-02-18T12:00:00,Delivered,CMP000027,Quarterly Newsletter
HEM000349,HS100457,LED000457,2026-05-10T12:00:00,Delivered,CMP000010,Quarterly Newsletter
HEM000350,HS100936,LED000936,2026-06-30T00:00:00,Delivered,,Nurture 2 - Case Study
HEM000351,HS103508,LED003508,2026-04-19T18:00:00,Opened,CMP000007,Quarterly Newsletter
HEM000352,HS101822,LED001822,2026-04-02T15:00:00,Delivered,CMP000011,Post-Demo Follow Up
HEM000353,HS100764,LED000764,2026-03-07T03:00:00,Clicked,CMP000014,Quarterly Newsletter
HEM000354,HS103510,LED003510,2025-08-13T03:00:00,Clicked,CMP000025,Webinar Invite
HEM000355,HS100327,LED000327,2025-02-16T07:00:00,Opened,CMP000029,Nurture 2 - Case Study
HEM000356,HS102041,LED002041,2025-11-10T08:00:00,Opened,CMP000028,Post-Demo Follow Up
HEM000357,,LED000379,2026-05-19T07:00:00,Delivered,CMP000012,Nurture 1 - Pain Point
HEM000358,HS101118,LED001118,2026-06-14T19:00:00,Clicked,CMP000025,Quarterly Newsletter
HEM000359,HS103292,LED003292,2025-08-14T18:00:00,Replied,,Quarterly Newsletter
HEM000360,HS103910,LED003910,2025-04-23T09:00:00,Clicked,CMP000018,Nurture 1 - Pain Point
HEM000361,,LED002978,2025-07-01T10:00:00,Delivered,CMP000020,Webinar Invite
HEM000362,HS100907,LED000907,2026-06-30T00:00:00,Opened,CMP000033,Quarterly Newsletter
HEM000363,HS100127,LED000127,2026-06-30T00:00:00,Delivered,CMP000001,Nurture 1 - Pain Point
HEM000364,HS101620,LED001620,2026-03-05T23:00:00,Delivered,CMP000016,Post-Demo Follow Up
HEM000365,HS101332,LED001332,2025-08-11T18:00:00,Opened,CMP000027,Nurture 1 - Pain Point
HEM000366,HS101768,LED001768,2025-05-06T03:00:00,Clicked,CMP000008,Nurture 2 - Case Study
HEM000367,HS100881,LED000881,2025-08-02T00:00:00,Opened,CMP000034,Post-Demo Follow Up
HEM000368,HS100039,LED000039,2026-04-13T00:00:00,Clicked,,Nurture 2 - Case Study
HEM000369,HS101108,LED001108,2025-06-10T11:00:00,Delivered,CMP000022,Post-Demo Follow Up
HEM000370,HS102950,LED002950,2025-10-28T20:00:00,Replied,CMP000016,Post-Demo Follow Up
HEM000371,,LED001566,2025-07-30T11:00:00,Delivered,CMP000026,Nurture 1 - Pain Point
HEM000372,HS100384,LED000384,2026-01-31T09:00:00,Delivered,CMP000022,Quarterly Newsletter
HEM000373,HS102941,LED002941,2025-12-21T09:00:00,Delivered,CMP000012,Nurture 2 - Case Study
HEM000374,HS103565,LED003565,2025-11-01T03:00:00,Delivered,CMP000033,Webinar Invite
HEM000375,HS101476,LED001476,2025-10-18T17:00:00,Delivered,CMP000015,Nurture 1 - Pain Point
HEM000376,HS100789,LED000789,2026-02-03T02:00:00,Opened,CMP000033,Nurture 1 - Pain Point
HEM000377,HS101981,LED001981,2025-06-27T17:00:00,Bounced,CMP000026,Quarterly Newsletter
HEM000378,,LED000041,2025-06-22T08:00:00,Delivered,CMP000035,Quarterly Newsletter
HEM000379,,LED000752,2025-07-18T04:00:00,Opened,CMP000034,CRM Audit Offer
HEM000380,HS100177,LED000177,2025-10-31T01:00:00,Clicked,CMP000023,Quarterly Newsletter
HEM000381,HS101318,LED001318,2026-06-08T08:00:00,Bounced,,Post-Demo Follow Up
HEM000382,HS102250,LED002250,2025-10-18T09:00:00,Replied,,Nurture 2 - Case Study
HEM000383,HS102051,LED002051,2026-05-21T08:00:00,Delivered,CMP000019,Webinar Invite
HEM000384,HS102940,LED002940,2025-09-27T17:00:00,Opened,CMP000017,Quarterly Newsletter
HEM000385,,LED002338,2026-03-11T07:00:00,Delivered,CMP000029,Nurture 1 - Pain Point
HEM000386,HS100938,LED000938,2026-05-12T18:00:00,Bounced,CMP000035,Nurture 2 - Case Study
HEM000387,HS102554,LED002554,2026-06-30T00:00:00,Clicked,CMP000034,Quarterly Newsletter
HEM000388,HS100818,LED000818,2025-09-19T03:00:00,Delivered,CMP000019,Webinar Invite
HEM000389,,LED000049,2025-05-22T01:00:00,Clicked,CMP000028,Quarterly Newsletter
HEM000390,HS102480,LED002480,2025-07-15T13:00:00,Delivered,CMP000003,Nurture 1 - Pain Point
HEM000391,HS101253,LED001253,2025-04-04T04:00:00,Opened,CMP000015,CRM Audit Offer
HEM000392,HS101693,LED001693,2025-11-01T20:00:00,Bounced,CMP000009,CRM Audit Offer
HEM000393,HS100259,LED000259,2025-11-03T07:00:00,Delivered,CMP000007,Quarterly Newsletter
HEM000394,HS101374,LED001374,2025-10-18T00:00:00,Delivered,CMP000003,Post-Demo Follow Up
HEM000395,HS103599,LED003599,2026-02-24T06:00:00,Delivered,CMP000019,Webinar Invite
HEM000396,HS101030,LED001030,2026-06-17T18:00:00,Bounced,CMP000023,Webinar Invite
HEM000397,HS101295,LED001295,2025-02-17T04:00:00,Opened,CMP000023,Webinar Invite
HEM000398,HS100703,LED000703,2025-05-27T15:00:00,Clicked,CMP000016,CRM Audit Offer
HEM000399,HS102428,LED002428,2025-07-21T06:00:00,Replied,CMP000014,Quarterly Newsletter
HEM000400,HS100025,LED000025,2025-04-30T08:00:00,Delivered,CMP000014,Post-Demo Follow Up
HEM000401,HS103330,LED003330,2025-10-17T20:00:00,Delivered,CMP000004,Nurture 1 - Pain Point
HEM000402,HS102337,LED002337,2025-10-04T13:00:00,Bounced,CMP000009,Quarterly Newsletter
HEM000403,HS102304,LED002304,2026-04-25T09:00:00,Replied,CMP000023,Nurture 1 - Pain Point
HEM000404,HS100706,LED000706,2026-06-30T00:00:00,Delivered,,CRM Audit Offer
HEM000405,HS101918,LED001918,2025-05-14T17:00:00,Delivered,CMP000027,Webinar Invite
HEM000406,HS100174,LED000174,2026-06-30T00:00:00,Clicked,CMP000011,Quarterly Newsletter
HEM000407,HS101930,LED001930,2025-06-26T22:00:00,Opened,,Nurture 2 - Case Study
HEM000408,HS100337,LED000337,2025-06-06T00:00:00,Opened,CMP000017,Nurture 2 - Case Study
HEM000409,HS103597,LED003597,2025-11-28T04:00:00,Opened,,Post-Demo Follow Up
HEM000410,HS102792,LED002792,2025-12-24T20:00:00,Opened,,Webinar Invite
HEM000411,HS100830,LED000830,2025-11-05T09:00:00,Opened,CMP000025,Webinar Invite
HEM000412,HS100240,LED000240,2025-09-16T20:00:00,Opened,CMP000007,Nurture 1 - Pain Point
HEM000413,HS103342,LED003342,2025-11-13T11:00:00,Bounced,,Nurture 2 - Case Study
HEM000414,HS104120,LED004120,2025-02-13T12:00:00,Delivered,CMP000014,Post-Demo Follow Up
HEM000415,HS101188,LED001188,2025-09-02T08:00:00,Delivered,,Webinar Invite
HEM000416,HS103549,LED003549,2025-08-23T01:00:00,Delivered,CMP000022,Nurture 2 - Case Study
HEM000417,HS102479,LED002479,2026-03-24T22:00:00,Opened,CMP000025,Nurture 2 - Case Study
HEM000418,HS103119,LED003119,2026-06-20T06:00:00,Delivered,CMP000006,Nurture 2 - Case Study
HEM000419,HS102548,LED002548,2025-04-07T07:00:00,Delivered,CMP000004,CRM Audit Offer
HEM000420,HS104112,LED004112,2026-05-02T00:00:00,Delivered,CMP000034,Webinar Invite
HEM000421,HS100937,LED000937,2026-01-24T10:00:00,Delivered,CMP000013,Quarterly Newsletter
HEM000422,HS103404,LED003404,2026-01-30T15:00:00,Delivered,CMP000015,Nurture 1 - Pain Point
HEM000423,HS103480,LED003480,2026-06-30T00:00:00,Delivered,CMP000015,Post-Demo Follow Up
HEM000424,HS100249,LED000249,2025-08-24T18:00:00,Delivered,CMP000032,Nurture 1 - Pain Point
HEM000425,HS103992,LED003992,2025-10-08T14:00:00,Clicked,CMP000028,Webinar Invite
HEM000426,HS102959,LED002959,2026-01-10T02:00:00,Bounced,CMP000004,CRM Audit Offer
HEM000427,HS100398,LED000398,2026-02-07T18:00:00,Delivered,CMP000022,Nurture 2 - Case Study
HEM000428,HS101961,LED001961,2025-04-27T18:00:00,Opened,CMP000033,Nurture 2 - Case Study
HEM000429,,LED003500,2025-05-26T02:00:00,Replied,CMP000028,Nurture 1 - Pain Point
HEM000430,HS103276,LED003276,2025-10-31T20:00:00,Delivered,CMP000013,Webinar Invite
HEM000431,HS103725,LED003725,2025-09-25T08:00:00,Opened,CMP000034,Nurture 1 - Pain Point
HEM000432,HS103151,LED003151,2026-06-16T11:00:00,Unsubscribed,CMP000017,CRM Audit Offer
HEM000433,HS101896,LED001896,2025-07-22T23:00:00,Delivered,CMP000002,Post-Demo Follow Up
HEM000434,HS103851,LED003851,2025-11-29T21:00:00,Delivered,,Webinar Invite
HEM000435,HS101011,LED001011,2025-05-12T09:00:00,Opened,CMP000033,Post-Demo Follow Up
HEM000436,,LED003402,2026-06-30T00:00:00,Clicked,CMP000030,Nurture 2 - Case Study
HEM000437,HS101103,LED001103,2026-04-22T20:00:00,Opened,CMP000018,Nurture 1 - Pain Point
HEM000438,HS101234,LED001234,2025-04-27T14:00:00,Delivered,CMP000028,Quarterly Newsletter
HEM000439,HS102195,LED002195,2025-05-09T07:00:00,Replied,CMP000007,Nurture 1 - Pain Point
HEM000440,,LED003618,2026-06-30T00:00:00,Delivered,CMP000023,Quarterly Newsletter
HEM000441,HS101246,LED001246,2026-06-30T00:00:00,Bounced,CMP000017,Nurture 1 - Pain Point
HEM000442,HS100620,LED000620,2025-11-04T02:00:00,Delivered,CMP000035,CRM Audit Offer
HEM000443,HS101137,LED001137,2026-01-22T12:00:00,Bounced,,Nurture 1 - Pain Point
HEM000444,HS101695,LED001695,2025-05-30T23:00:00,Opened,CMP000036,Webinar Invite
HEM000445,HS100214,LED000214,2025-05-02T17:00:00,Opened,CMP000024,Post-Demo Follow Up
HEM000446,HS103320,LED003320,2026-05-02T20:00:00,Bounced,CMP000022,Quarterly Newsletter
HEM000447,HS101618,LED001618,2026-02-02T17:00:00,Opened,CMP000022,Nurture 2 - Case Study
HEM000448,HS100950,LED000950,2025-05-28T01:00:00,Clicked,,CRM Audit Offer
HEM000449,HS101045,LED001045,2026-01-05T02:00:00,Opened,CMP000021,Nurture 1 - Pain Point
HEM000450,HS100641,LED000641,2025-04-03T08:00:00,Delivered,CMP000012,CRM Audit Offer
HEM000451,HS103320,LED003320,2026-03-29T14:00:00,Delivered,CMP000029,Nurture 2 - Case Study
HEM000452,HS101429,LED001429,2025-02-25T13:00:00,Delivered,CMP000027,Nurture 2 - Case Study
HEM000453,HS100996,LED000996,2025-06-10T17:00:00,Unsubscribed,,Nurture 2 - Case Study
HEM000454,HS101086,LED001086,2026-06-04T18:00:00,Opened,CMP000008,Webinar Invite
HEM000455,HS102647,LED002647,2026-03-29T19:00:00,Opened,CMP000015,Post-Demo Follow Up
HEM000456,HS103898,LED003898,2026-03-14T10:00:00,Opened,CMP000035,Quarterly Newsletter
HEM000457,HS100922,LED000922,2025-11-06T06:00:00,Delivered,CMP000022,Nurture 2 - Case Study
HEM000458,HS100357,LED000357,2026-04-12T06:00:00,Opened,CMP000016,Nurture 1 - Pain Point
HEM000459,HS102643,LED002643,2026-03-19T12:00:00,Replied,CMP000027,Nurture 2 - Case Study
HEM000460,HS100864,LED000864,2025-05-04T06:00:00,Delivered,CMP000001,Webinar Invite
HEM000461,HS102554,LED002554,2026-06-30T00:00:00,Delivered,CMP000003,Quarterly Newsletter
HEM000462,HS100607,LED000607,2026-06-30T00:00:00,Replied,CMP000017,Webinar Invite
HEM000463,HS101569,LED001569,2025-07-23T06:00:00,Delivered,CMP000029,CRM Audit Offer
HEM000464,,LED001010,2025-07-27T20:00:00,Opened,CMP000006,Post-Demo Follow Up
HEM000465,HS103877,LED003877,2025-08-18T20:00:00,Delivered,CMP000005,Nurture 1 - Pain Point
HEM000466,HS102144,LED002144,2025-06-07T21:00:00,Opened,CMP000010,Nurture 2 - Case Study
HEM000467,HS102631,LED002631,2025-05-11T03:00:00,Opened,CMP000020,Webinar Invite
HEM000468,HS101748,LED001748,2025-02-28T06:00:00,Clicked,CMP000015,Post-Demo Follow Up
HEM000469,HS101488,LED001488,2025-08-14T03:00:00,Opened,CMP000032,Nurture 2 - Case Study
HEM000470,HS102355,LED002355,2026-04-13T17:00:00,Replied,CMP000022,Webinar Invite
HEM000471,HS102991,LED002991,2025-09-16T05:00:00,Opened,CMP000002,Quarterly Newsletter
HEM000472,HS103316,LED003316,2025-06-05T08:00:00,Delivered,CMP000026,Post-Demo Follow Up
HEM000473,HS101684,LED001684,2025-09-07T15:00:00,Replied,CMP000022,Quarterly Newsletter
HEM000474,HS100252,LED000252,2026-04-24T15:00:00,Delivered,CMP000032,Nurture 2 - Case Study
HEM000475,HS102136,LED002136,2025-02-15T18:00:00,Opened,CMP000031,Nurture 1 - Pain Point
HEM000476,HS102436,LED002436,2026-06-30T00:00:00,Replied,CMP000025,Nurture 1 - Pain Point
HEM000477,HS102057,LED002057,2026-01-15T17:00:00,Unsubscribed,CMP000011,Nurture 1 - Pain Point
HEM000478,HS100501,LED000501,2025-06-17T07:00:00,Replied,CMP000025,Webinar Invite
HEM000479,HS101811,LED001811,2025-03-28T22:00:00,Opened,CMP000025,Quarterly Newsletter
HEM000480,HS102238,LED002238,2025-03-06T10:00:00,Delivered,CMP000020,CRM Audit Offer
HEM000481,HS103589,LED003589,2026-01-23T15:00:00,Opened,CMP000027,Nurture 2 - Case Study
HEM000482,,LED000591,2026-03-31T03:00:00,Opened,CMP000017,Quarterly Newsletter
HEM000483,HS103827,LED003827,2025-10-01T20:00:00,Opened,CMP000021,Post-Demo Follow Up
HEM000484,HS101091,LED001091,2025-03-20T21:00:00,Bounced,CMP000008,CRM Audit Offer
HEM000485,HS103965,LED003965,2025-07-23T11:00:00,Clicked,CMP000014,Webinar Invite
HEM000486,HS101067,LED001067,2026-05-09T17:00:00,Delivered,CMP000035,Nurture 1 - Pain Point
HEM000487,,LED002350,2026-03-18T15:00:00,Delivered,CMP000018,Webinar Invite
HEM000488,HS103421,LED003421,2025-12-31T12:00:00,Delivered,CMP000020,Nurture 2 - Case Study
HEM000489,HS102351,LED002351,2026-06-30T00:00:00,Delivered,CMP000012,Nurture 1 - Pain Point
HEM000490,HS102132,LED002132,2025-09-01T14:00:00,Opened,CMP000032,Nurture 1 - Pain Point
HEM000491,HS103469,LED003469,2025-10-13T04:00:00,Clicked,CMP000011,Nurture 2 - Case Study
HEM000492,HS101847,LED001847,2026-06-30T00:00:00,Delivered,CMP000018,Webinar Invite
HEM000493,HS103884,LED003884,2026-02-06T02:00:00,Opened,CMP000020,Nurture 1 - Pain Point
HEM000494,HS100685,LED000685,2026-06-30T00:00:00,Opened,CMP000031,Webinar Invite
HEM000495,,LED001377,2025-04-16T14:00:00,Delivered,CMP000010,CRM Audit Offer
HEM000496,HS103249,LED003249,2026-06-01T05:00:00,Delivered,CMP000025,Post-Demo Follow Up
HEM000497,HS100939,LED000939,2026-03-13T17:00:00,Delivered,CMP000024,CRM Audit Offer
HEM000498,HS101504,LED001504,2025-11-08T10:00:00,Opened,CMP000011,Quarterly Newsletter
HEM000499,HS100924,LED000924,2025-08-11T05:00:00,Clicked,CMP000020,Webinar Invite
HEM000500,HS103377,LED003377,2025-12-18T17:00:00,Clicked,CMP000030,Nurture 1 - Pain Point
HEM000501,HS100137,LED000137,2026-02-07T15:00:00,Delivered,CMP000020,Quarterly Newsletter
HEM000502,,LED001369,2026-01-13T14:00:00,Opened,CMP000013,CRM Audit Offer
HEM000503,HS102864,LED002864,2025-02-13T19:00:00,Opened,CMP000022,Webinar Invite
HEM000504,,LED001004,2026-04-17T18:00:00,Delivered,,Webinar Invite
HEM000505,HS100454,LED000454,2025-03-31T01:00:00,Clicked,CMP000012,Webinar Invite
HEM000506,HS102017,LED002017,2026-03-21T21:00:00,Bounced,CMP000007,Nurture 2 - Case Study
HEM000507,HS100377,LED000377,2025-04-20T11:00:00,Clicked,CMP000014,Nurture 1 - Pain Point
HEM000508,HS104100,LED004100,2025-02-05T09:00:00,Clicked,CMP000036,Post-Demo Follow Up
HEM000509,HS103009,LED003009,2025-09-12T07:00:00,Clicked,CMP000018,Nurture 2 - Case Study
HEM000510,HS100014,LED000014,2025-08-10T01:00:00,Delivered,CMP000008,Quarterly Newsletter
HEM000511,HS102313,LED002313,2025-12-07T22:00:00,Delivered,CMP000012,Quarterly Newsletter
HEM000512,HS101603,LED001603,2025-11-04T09:00:00,Replied,CMP000022,Nurture 1 - Pain Point
HEM000513,HS103760,LED003760,2025-09-30T05:00:00,Delivered,CMP000025,Post-Demo Follow Up
HEM000514,HS101435,LED001435,2025-04-25T01:00:00,Delivered,CMP000022,Post-Demo Follow Up
HEM000515,HS101695,LED001695,2025-05-24T20:00:00,Clicked,CMP000011,Nurture 1 - Pain Point
HEM000516,HS101636,LED001636,2026-05-16T16:00:00,Clicked,CMP000030,Post-Demo Follow Up
HEM000517,HS101702,LED001702,2026-02-11T05:00:00,Clicked,CMP000018,Quarterly Newsletter
HEM000518,HS103267,LED003267,2025-12-20T13:00:00,Delivered,CMP000015,Quarterly Newsletter
HEM000519,HS102082,LED002082,2025-09-02T14:00:00,Delivered,CMP000032,Nurture 2 - Case Study
HEM000520,HS101310,LED001310,2025-04-18T05:00:00,Opened,CMP000002,CRM Audit Offer
HEM000521,HS100040,LED000040,2025-09-15T16:00:00,Delivered,CMP000020,Nurture 2 - Case Study
HEM000522,HS103817,LED003817,2025-06-07T07:00:00,Opened,CMP000011,Nurture 2 - Case Study
HEM000523,HS100472,LED000472,2026-06-28T20:00:00,Delivered,CMP000019,Post-Demo Follow Up
