campaign_member_id,campaign_id,lead_id,contact_id,member_type,status,first_responded_date
CM000493,CMP000030,LED002611,,Lead,Opened,
CM000494,CMP000013,LED000472,,Lead,Converted,2025-10-16
CM000495,CMP000029,LED002016,,Lead,Converted,2026-07-02
CM000496,CMP000023,LED002016,,Lead,Opened,
CM000497,CMP000021,LED002016,,Lead,Sent,
CM000498,CMP000026,LED003843,,Lead,Converted,2026-02-12
CM000499,CMP000009,LED002729,,Lead,Clicked,2026-03-31
CM000500,CMP000027,LED002729,,Lead,Attended,2026-08-12
CM000501,CMP000033,LED001972,,Lead,Converted,2025-10-23
CM000502,CMP000032,LED003872,,Lead,Clicked,2026-01-03
CM000503,CMP000027,LED000706,,Lead,Sent,
CM000504,CMP000031,LED001282,,Lead,Sent,
CM000505,CMP000025,LED001282,,Lead,Clicked,2025-08-19
CM000506,CMP000036,LED002673,,Lead,Attended,2025-12-19
CM000507,CMP000008,LED002673,,Lead,Sent,
CM000508,CMP000009,LED001850,,Lead,Opened,
CM000509,CMP000017,LED000880,,Lead,Opened,
CM000510,CMP000010,LED000880,,Lead,Clicked,2025-11-15
CM000511,CMP000004,LED001160,,Lead,Clicked,2026-05-24
CM000512,CMP000006,LED001160,,Lead,Sent,
CM000513,CMP000018,LED002020,,Lead,Opened,
CM000514,CMP000001,LED002571,,Lead,Opened,
CM000515,CMP000017,LED003455,,Lead,Opened,
CM000516,CMP000028,LED003772,,Lead,Opened,
CM000517,CMP000027,LED003772,,Lead,Attended,2026-06-28
CM000518,CMP000030,LED002580,,Lead,Sent,
CM000519,CMP000006,LED001259,,Lead,Sent,
CM000520,CMP000013,LED002588,,Lead,Attended,2025-12-05
CM000521,CMP000030,LED000094,,Lead,Sent,
CM000522,CMP000016,LED003869,,Lead,Opened,
CM000523,CMP000015,LED002621,,Lead,Attended,2025-08-06
CM000524,CMP000009,LED002556,,Lead,Attended,2026-03-21
CM000525,CMP000031,LED003218,,Lead,Opened,
CM000526,CMP000025,LED000024,,Lead,Sent,
CM000527,CMP000010,LED003784,,Lead,Attended,2026-01-24
CM000528,CMP000017,LED002217,,Lead,Sent,
CM000529,CMP000006,LED002469,,Lead,Sent,
CM000530,CMP000021,LED001393,,Lead,Sent,
CM000531,CMP000024,LED001393,,Lead,Converted,2025-08-16
CM000532,CMP000023,LED001468,,Lead,Opened,
CM000533,CMP000009,LED001468,,Lead,Opened,
CM000534,CMP000028,LED001468,,Lead,Converted,2026-06-24
CM000535,CMP000001,LED003950,,Lead,Opened,
CM000536,CMP000020,LED000175,,Lead,Opened,
CM000537,CMP000028,LED000175,,Lead,Sent,
CM000538,CMP000028,LED000394,,Lead,Sent,
CM000539,CMP000032,LED000394,,Lead,Sent,
CM000540,CMP000023,LED003722,,Lead,Sent,
CM000541,CMP000024,LED003714,,Lead,Sent,
CM000542,CMP000004,LED000316,,Lead,Opened,
CM000543,CMP000008,LED003329,,Lead,Sent,
CM000544,CMP000006,LED001449,,Lead,Opened,
CM000545,CMP000005,LED000218,,Lead,Sent,
CM000546,CMP000019,LED003079,,Lead,Converted,2026-02-20
CM000547,CMP000014,LED003174,,Lead,Opened,
CM000548,CMP000014,LED003855,,Lead,Opened,
CM000549,CMP000009,LED001035,,Lead,Opened,
CM000550,CMP000015,LED001035,,Lead,Opened,
CM000551,CMP000025,LED004094,,Lead,Opened,
CM000552,CMP000010,LED001423,,Lead,Sent,
CM000553,CMP000008,LED003127,,Lead,Sent,
CM000554,CMP000033,LED003127,,Lead,Attended,2025-10-13
CM000555,CMP000007,LED003127,,Lead,Attended,2026-02-11
CM000556,CMP000008,LED001875,,Lead,Sent,
CM000557,CMP000033,LED002183,,Lead,Attended,2025-11-02
CM000558,CMP000013,LED001363,,Lead,Opened,
CM000559,CMP000003,LED003214,,Lead,Attended,2026-03-28
CM000560,CMP000007,LED001229,,Lead,Clicked,2026-01-17
CM000561,CMP000015,LED001229,,Lead,Opened,
CM000562,CMP000002,LED001229,,Lead,Opened,
CM000563,CMP000012,LED003991,,Lead,Opened,
CM000564,CMP000013,LED000100,,Lead,Opened,
CM000565,CMP000006,LED002794,,Lead,Sent,
CM000566,CMP000001,LED003965,,Lead,Opened,
CM000567,CMP000006,LED000411,,Lead,Attended,2026-04-30
CM000568,CMP000007,LED000411,,Lead,Sent,
CM000569,CMP000009,LED001341,,Lead,Sent,
CM000570,CMP000020,LED001004,,Lead,Attended,2026-03-19
CM000571,CMP000018,LED001004,,Lead,Sent,
CM000572,CMP000004,LED001667,,Lead,Clicked,2026-03-22
CM000573,CMP000026,LED000569,,Lead,Opened,
CM000574,CMP000008,LED000121,,Lead,Sent,
CM000575,CMP000003,LED001345,,Lead,Opened,
CM000576,CMP000009,LED000813,,Lead,Attended,2026-03-12
CM000577,CMP000006,LED000157,,Lead,Opened,
CM000578,CMP000028,LED000157,,Lead,Sent,
CM000579,CMP000028,LED002437,,Lead,Converted,2026-08-10
CM000580,CMP000003,LED003809,,Lead,Sent,
CM000581,CMP000010,LED003809,,Lead,Clicked,2025-11-14
CM000582,CMP000023,LED003809,,Lead,Opened,
CM000583,CMP000013,LED002296,,Lead,Sent,
CM000584,CMP000013,LED001538,,Lead,Opened,
CM000585,CMP000023,LED003519,,Lead,Opened,
CM000586,CMP000014,LED003881,,Lead,Sent,
CM000587,CMP000034,LED004185,,Lead,Clicked,2025-06-11
CM000588,CMP000015,LED000306,,Lead,Clicked,2025-10-09
CM000589,CMP000001,LED001619,,Lead,Opened,
CM000590,CMP000009,LED000732,,Lead,Clicked,2026-01-15
CM000591,CMP000021,LED000732,,Lead,Sent,
CM000592,CMP000024,LED001412,,Lead,Sent,
CM000593,CMP000034,LED001299,,Lead,Converted,2025-08-31
CM000594,CMP000020,LED000643,,Lead,Opened,
CM000595,CMP000029,LED000096,,Lead,Clicked,2026-05-20
CM000596,CMP000035,LED000096,,Lead,Sent,
CM000597,CMP000032,LED002339,,Lead,Sent,
CM000598,CMP000008,LED002993,,Lead,Sent,
CM000599,CMP000003,LED002993,,Lead,Sent,
CM000600,CMP000003,LED003951,,Lead,Clicked,2026-06-04
CM000601,CMP000010,LED003951,,Lead,Clicked,2025-12-03
CM000602,CMP000026,LED000241,,Lead,Sent,
CM000603,CMP000017,LED004125,,Lead,Opened,
CM000604,CMP000022,LED004125,,Lead,Clicked,2026-08-12
CM000605,CMP000034,LED003873,,Lead,Sent,
CM000606,CMP000002,LED002228,,Lead,Sent,
CM000607,CMP000018,LED001845,,Lead,Clicked,2025-07-09
CM000608,CMP000011,LED003204,,Lead,Opened,
CM000609,CMP000029,LED001294,,Lead,Opened,
CM000610,CMP000016,LED001002,,Lead,Opened,
CM000611,CMP000011,LED001002,,Lead,Sent,
CM000612,CMP000034,LED003472,,Lead,Sent,
CM000613,CMP000009,LED001085,,Lead,Converted,2026-03-10
CM000614,CMP000002,LED003371,,Lead,Sent,
CM000615,CMP000013,LED003371,,Lead,Clicked,2025-10-16
CM000616,CMP000028,LED002917,,Lead,Attended,2026-07-19
CM000617,CMP000010,LED002917,,Lead,Opened,
CM000618,CMP000004,LED000462,,Lead,Opened,
CM000619,CMP000003,LED000415,,Lead,Opened,
CM000620,CMP000010,LED000415,,Lead,Sent,
CM000621,CMP000033,LED003116,,Lead,Opened,
CM000622,CMP000027,LED001787,,Lead,Sent,
CM000623,CMP000032,LED000466,,Lead,Opened,
CM000624,CMP000032,LED000466,,Lead,Clicked,2025-12-16
CM000625,CMP000028,LED004008,,Lead,Clicked,2026-06-29
CM000626,CMP000036,LED003187,,Lead,Sent,
CM000627,CMP000013,LED003187,,Lead,Clicked,2025-09-24
CM000628,CMP000007,LED001989,,Lead,Sent,
CM000629,CMP000020,LED002761,,Lead,Opened,
CM000630,CMP000025,LED000799,,Lead,Attended,2025-09-07
CM000631,CMP000021,LED001075,,Lead,Opened,
CM000632,CMP000010,LED000760,,Lead,Sent,
CM000633,CMP000025,LED003034,,Lead,Converted,2025-09-14
CM000634,CMP000011,LED002634,,Lead,Sent,
CM000635,CMP000009,LED002255,,Lead,Sent,
CM000636,CMP000017,LED001074,,Lead,Opened,
CM000637,CMP000028,LED001139,,Lead,Clicked,2026-08-17
CM000638,CMP000022,LED002390,,Lead,Clicked,2026-08-11
CM000639,CMP000032,LED000178,,Lead,Attended,2025-11-18
CM000640,CMP000014,LED003307,,Lead,Sent,
CM000641,CMP000019,LED003307,,Lead,Sent,
CM000642,CMP000024,LED000597,,Lead,Opened,
CM000643,CMP000020,LED003595,,Lead,Converted,2026-05-05
CM000644,CMP000016,LED003595,,Lead,Clicked,2026-01-23
CM000645,CMP000012,LED003517,,Lead,Attended,2025-12-11
CM000646,CMP000017,LED000052,,Lead,Opened,
CM000647,CMP000004,LED002795,,Lead,Opened,
CM000648,CMP000036,LED003083,,Lead,Clicked,2026-01-28
CM000649,CMP000003,LED002424,,Lead,Attended,2026-03-28
CM000650,CMP000008,LED002125,,Lead,Attended,2025-08-21
CM000651,CMP000032,LED000074,,Lead,Converted,2026-01-01
CM000652,CMP000018,LED002501,,Lead,Opened,
CM000653,CMP000018,LED003278,,Lead,Sent,
CM000654,CMP000001,LED002303,,Lead,Sent,
CM000655,CMP000004,LED002177,,Lead,Opened,
CM000656,CMP000012,LED000599,,Lead,Sent,
CM000657,CMP000036,LED000599,,Lead,Sent,
CM000658,CMP000014,LED002551,,Lead,Opened,
CM000659,CMP000032,LED004164,,Lead,Sent,
CM000660,CMP000006,LED002808,,Lead,Sent,
CM000661,CMP000022,LED000053,,Lead,Opened,
CM000662,CMP000021,LED000403,,Lead,Opened,
CM000663,CMP000010,LED000403,,Lead,Clicked,2026-02-05
CM000664,CMP000029,LED000437,,Lead,Sent,
CM000665,CMP000035,LED000437,,Lead,Opened,
CM000666,CMP000013,LED000437,,Lead,Opened,
CM000667,CMP000001,LED002518,,Lead,Clicked,2025-11-03
CM000668,CMP000031,LED001834,,Lead,Opened,
CM000669,CMP000015,LED001427,,Lead,Sent,
CM000670,CMP000019,LED001427,,Lead,Sent,
CM000671,CMP000033,LED000027,,Lead,Attended,2025-10-26
CM000672,CMP000026,LED000215,,Lead,Attended,2026-03-08
CM000673,CMP000032,LED002448,,Lead,Sent,
CM000674,CMP000021,LED002224,,Lead,Converted,2025-08-06
CM000675,CMP000004,LED000545,,Lead,Sent,
CM000676,CMP000030,LED000545,,Lead,Sent,
CM000677,CMP000025,LED004171,,Lead,Opened,
CM000678,CMP000012,LED003917,,Lead,Clicked,2025-12-01
CM000679,CMP000006,LED000801,,Lead,Sent,
CM000680,CMP000025,LED000801,,Lead,Opened,
CM000681,CMP000024,LED002708,,Lead,Sent,
CM000682,CMP000010,LED002416,,Lead,Attended,2025-11-13
CM000683,CMP000008,LED000806,,Lead,Clicked,2025-09-22
CM000684,CMP000034,LED000322,,Lead,Clicked,2025-07-06
CM000685,CMP000016,LED001105,,Lead,Attended,2026-02-19
CM000686,CMP000003,LED003736,,Lead,Sent,
CM000687,CMP000003,LED002403,,Lead,Clicked,2026-04-24
CM000688,CMP000034,LED002403,,Lead,Clicked,2025-08-18
CM000689,CMP000003,LED003920,,Lead,Converted,2026-04-27
CM000690,CMP000007,LED003920,,Lead,Attended,2026-02-19
CM000691,CMP000015,LED002381,,Lead,Sent,
CM000692,CMP000007,LED002381,,Lead,Sent,
CM000693,CMP000031,LED001187,,Lead,Sent,
CM000694,CMP000027,LED000528,,Lead,Opened,
CM000695,CMP000022,LED004033,,Lead,Opened,
CM000696,CMP000021,LED003998,,Lead,Sent,
CM000697,CMP000034,LED002805,,Lead,Attended,2025-06-20
CM000698,CMP000018,LED000045,,Lead,Opened,
CM000699,CMP000012,LED000045,,Lead,Sent,
CM000700,CMP000036,LED003078,,Lead,Attended,2025-11-13
CM000701,CMP000035,LED002122,,Lead,Attended,2025-09-20
CM000702,CMP000023,LED000355,,Lead,Sent,
CM000703,CMP000031,LED002768,,Lead,Opened,
CM000704,CMP000026,LED003408,,Lead,Attended,2026-03-25
CM000705,CMP000017,LED001289,,Lead,Converted,2025-03-22
CM000706,CMP000016,LED003267,,Lead,Clicked,2026-01-24
CM000707,CMP000021,LED003267,,Lead,Sent,
CM000708,CMP000008,LED001703,,Lead,Sent,
CM000709,CMP000030,LED003611,,Lead,Attended,2026-05-29
CM000710,CMP000018,LED000535,,Lead,Sent,
CM000711,CMP000036,LED000535,,Lead,Sent,
CM000712,CMP000005,LED002038,,Lead,Converted,2025-04-16
CM000713,CMP000033,LED003600,,Lead,Sent,
CM000714,CMP000014,LED001314,,Lead,Opened,
CM000715,CMP000008,LED000257,,Lead,Sent,
CM000716,CMP000019,LED002155,,Lead,Sent,
CM000717,CMP000024,LED002155,,Lead,Opened,
CM000718,CMP000006,LED002259,,Lead,Converted,2026-03-05
CM000719,CMP000022,LED001730,,Lead,Sent,
CM000720,CMP000010,LED001594,,Lead,Attended,2026-01-29
CM000721,CMP000033,LED002005,,Lead,Clicked,2025-11-25
CM000722,CMP000019,LED003876,,Lead,Sent,
CM000723,CMP000024,LED003876,,Lead,Sent,
CM000724,CMP000030,LED004173,,Lead,Sent,
CM000725,CMP000004,LED000691,,Lead,Opened,
CM000726,CMP000023,LED000691,,Lead,Sent,
CM000727,CMP000017,LED004083,,Lead,Sent,
CM000728,CMP000032,LED000292,,Lead,Sent,
CM000729,CMP000009,LED000292,,Lead,Attended,2026-04-04
CM000730,CMP000018,LED003912,,Lead,Sent,
CM000731,CMP000010,LED003912,,Lead,Opened,
CM000732,CMP000030,LED003560,,Lead,Sent,
CM000733,CMP000031,LED001243,,Lead,Opened,
CM000734,CMP000014,LED001504,,Lead,Opened,
CM000735,CMP000011,LED000872,,Lead,Sent,
CM000736,CMP000009,LED000872,,Lead,Converted,2026-02-02
CM000737,CMP000022,LED000264,,Lead,Sent,
CM000738,CMP000026,LED001819,,Lead,Clicked,2026-01-29
CM000739,CMP000022,LED002530,,Lead,Opened,
CM000740,CMP000017,LED000606,,Lead,Sent,
CM000741,CMP000014,LED002124,,Lead,Converted,2025-01-18
CM000742,CMP000019,LED002124,,Lead,Attended,2026-02-18
CM000743,CMP000026,LED000057,,Lead,Sent,
CM000744,CMP000028,LED001028,,Lead,Opened,
CM000745,CMP000015,LED001316,,Lead,Clicked,2025-09-12
CM000746,CMP000004,LED001316,,Lead,Clicked,2026-05-19
CM000747,CMP000009,LED002874,,Lead,Opened,
CM000748,CMP000019,LED003317,,Lead,Opened,
CM000749,CMP000021,LED000810,,Lead,Clicked,2025-09-02
CM000750,CMP000001,LED002108,,Lead,Attended,2025-11-04
CM000751,CMP000026,LED001026,,Lead,Opened,
CM000752,CMP000014,LED001026,,Lead,Opened,
CM000753,CMP000033,LED001414,,Lead,Sent,
CM000754,CMP000017,LED002360,,Lead,Sent,
CM000755,CMP000033,LED001974,,Lead,Sent,
CM000756,CMP000031,LED001806,,Lead,Clicked,2025-12-25
CM000757,CMP000014,LED001813,,Lead,Clicked,2025-03-02
CM000758,CMP000017,LED002494,,Lead,Sent,
CM000759,CMP000034,LED001766,,Lead,Attended,2025-06-22
CM000760,CMP000036,LED000013,,Lead,Converted,2025-12-16
CM000761,CMP000018,LED001205,,Lead,Opened,
CM000762,CMP000023,LED000323,,Lead,Sent,
CM000763,CMP000003,LED001752,,Lead,Clicked,2026-04-06
CM000764,CMP000029,LED000619,,Lead,Attended,2026-06-04
CM000765,CMP000014,LED000619,,Lead,Sent,
CM000766,CMP000028,LED003196,,Lead,Attended,2026-07-30
CM000767,CMP000031,LED001870,,Lead,Opened,
CM000768,CMP000015,LED001537,,Lead,Clicked,2025-09-01
CM000769,CMP000028,LED003342,,Lead,Opened,
CM000770,CMP000007,LED003197,,Lead,Clicked,2026-02-22
CM000771,CMP000013,LED002477,,Lead,Clicked,2025-11-01
CM000772,CMP000025,LED000671,,Lead,Clicked,2025-09-15
CM000773,CMP000016,LED000671,,Lead,Sent,
CM000774,CMP000011,LED001021,,Lead,Attended,2026-03-27
CM000775,CMP000001,LED003610,,Lead,Sent,
CM000776,CMP000034,LED003610,,Lead,Clicked,2025-06-22
CM000777,CMP000036,LED003225,,Lead,Opened,
CM000778,CMP000002,LED000656,,Lead,Clicked,2025-01-23
CM000779,CMP000006,LED000656,,Lead,Sent,
CM000780,CMP000026,LED001331,,Lead,Sent,
CM000781,CMP000008,LED001331,,Lead,Sent,
CM000782,CMP000029,LED003838,,Lead,Clicked,2026-07-27
CM000783,CMP000027,LED003838,,Lead,Sent,
CM000784,CMP000028,LED002476,,Lead,Sent,
CM000785,CMP000009,LED000417,,Lead,Converted,2026-02-18
CM000786,CMP000031,LED000417,,Lead,Sent,
CM000787,CMP000022,LED000417,,Lead,Clicked,2026-06-15
CM000788,CMP000016,LED001408,,Lead,Opened,
CM000789,CMP000023,LED001408,,Lead,Sent,
CM000790,CMP000005,LED003568,,Lead,Clicked,2025-03-08
CM000791,CMP000016,LED003568,,Lead,Opened,
CM000792,CMP000015,LED000228,,Lead,Attended,2025-08-07
CM000793,CMP000028,LED003788,,Lead,Converted,2026-06-09
CM000794,CMP000011,LED002662,,Lead,Sent,
CM000795,CMP000010,LED003383,,Lead,Clicked,2026-01-27
CM000796,CMP000035,LED000870,,Lead,Opened,
CM000797,CMP000023,LED001279,,Lead,Opened,
CM000798,CMP000029,LED003216,,Lead,Opened,
CM000799,CMP000005,LED002758,,Lead,Sent,
CM000800,CMP000026,LED003781,,Lead,Attended,2026-04-13
CM000801,CMP000029,LED000184,,Lead,Sent,
CM000802,CMP000002,LED000184,,Lead,Opened,
CM000803,CMP000018,LED002612,,Lead,Clicked,2025-08-17
CM000804,CMP000036,LED001217,,Lead,Opened,
CM000805,CMP000019,LED000487,,Lead,Sent,
CM000806,CMP000006,LED001223,,Lead,Attended,2026-05-13
CM000807,CMP000003,LED001223,,Lead,Converted,2026-03-21
CM000808,CMP000012,LED001653,,Lead,Converted,2025-11-18
CM000809,CMP000021,LED001653,,Lead,Opened,
CM000810,CMP000003,LED000140,,Lead,Clicked,2026-05-23
CM000811,CMP000021,LED000140,,Lead,Clicked,2025-10-17
CM000812,CMP000033,LED000734,,Lead,Opened,
CM000813,CMP000025,LED000267,,Lead,Opened,
CM000814,CMP000029,LED000267,,Lead,Sent,
CM000815,CMP000002,LED002345,,Lead,Sent,
CM000816,CMP000008,LED003471,,Lead,Opened,
CM000817,CMP000009,LED000064,,Lead,Opened,
CM000818,CMP000020,LED002484,,Lead,Clicked,2026-04-21
CM000819,CMP000016,LED002484,,Lead,Attended,2026-03-16
CM000820,CMP000005,LED004055,,Lead,Sent,
CM000821,CMP000014,LED001897,,Lead,Sent,
CM000822,CMP000030,LED003964,,Lead,Opened,
CM000823,CMP000022,LED003964,,Lead,Converted,2026-08-05
CM000824,CMP000021,LED003964,,Lead,Attended,2025-09-10
CM000825,CMP000014,LED001095,,Lead,Clicked,2025-03-19
CM000826,CMP000007,LED003550,,Lead,Clicked,2026-01-20
CM000827,CMP000001,LED001506,,Lead,Sent,
CM000828,CMP000018,LED003914,,Lead,Clicked,2025-08-10
CM000829,CMP000029,LED003908,,Lead,Sent,
CM000830,CMP000029,LED002338,,Lead,Opened,
CM000831,CMP000034,LED003817,,Lead,Attended,2025-06-09
CM000832,CMP000011,LED002647,,Lead,Attended,2026-04-22
CM000833,CMP000003,LED002776,,Lead,Sent,
CM000834,CMP000006,LED002280,,Lead,Opened,
CM000835,CMP000035,LED001671,,Lead,Attended,2025-09-06
CM000836,CMP000017,LED002532,,Lead,Opened,
CM000837,CMP000036,LED000280,,Lead,Attended,2025-11-22
CM000838,CMP000035,LED002616,,Lead,Clicked,2025-09-17
CM000839,CMP000006,LED003341,,Lead,Opened,
CM000840,CMP000017,LED001724,,Lead,Opened,
CM000841,CMP000004,LED000359,,Lead,Opened,
CM000842,CMP000012,LED003059,,Lead,Attended,2025-10-15
CM000843,CMP000028,LED000300,,Lead,Sent,
CM000844,CMP000024,LED001069,,Lead,Opened,
CM000845,CMP000008,LED003353,,Lead,Sent,
CM000846,CMP000023,LED003353,,Lead,Sent,
CM000847,CMP000028,LED001433,,Lead,Clicked,2026-07-30
CM000848,CMP000021,LED001489,,Lead,Sent,
CM000849,CMP000030,LED003556,,Lead,Opened,
CM000850,CMP000008,LED001500,,Lead,Sent,
CM000851,CMP000020,LED000416,,Lead,Converted,2026-03-07
CM000852,CMP000032,LED000416,,Lead,Opened,
CM000853,CMP000013,LED001873,,Lead,Sent,
CM000854,CMP000017,LED001162,,Lead,Opened,
CM000855,CMP000023,LED003770,,Lead,Attended,2025-10-11
CM000856,CMP000011,LED001179,,Lead,Sent,
CM000857,CMP000027,LED001179,,Lead,Sent,
CM000858,CMP000014,LED002686,,Lead,Attended,2025-02-16
CM000859,CMP000008,LED002171,,Lead,Sent,
CM000860,CMP000008,LED003440,,Lead,Clicked,2025-10-12
CM000861,CMP000013,LED001261,,Lead,Clicked,2025-12-13
CM000862,CMP000029,LED003651,,Lead,Sent,
CM000863,CMP000017,LED003651,,Lead,Converted,2025-03-03
CM000864,CMP000016,LED002391,,Lead,Sent,
CM000865,CMP000030,LED001457,,Lead,Opened,
CM000866,CMP000032,LED001457,,Lead,Sent,
CM000867,CMP000008,LED001503,,Lead,Clicked,2025-11-16
CM000868,CMP000014,LED001324,,Lead,Opened,
CM000869,CMP000007,LED001324,,Lead,Sent,
CM000870,CMP000026,LED003128,,Lead,Opened,
CM000871,CMP000025,LED000832,,Lead,Opened,
CM000872,CMP000001,LED000059,,Lead,Clicked,2026-01-13
CM000873,CMP000025,LED000077,,Lead,Opened,
CM000874,CMP000001,LED000077,,Lead,Sent,
CM000875,CMP000016,LED000369,,Lead,Sent,
CM000876,CMP000016,LED000369,,Lead,Attended,2026-03-04
CM000877,CMP000017,LED004179,,Lead,Sent,
CM000878,CMP000001,LED004179,,Lead,Converted,2026-01-09
CM000879,CMP000029,LED002029,,Lead,Sent,
CM000880,CMP000031,LED002029,,Lead,Opened,
CM000881,CMP000034,LED003381,,Lead,Attended,2025-08-19
CM000882,CMP000035,LED003776,,Lead,Attended,2025-08-12
CM000883,CMP000004,LED002348,,Lead,Clicked,2026-05-29
CM000884,CMP000020,LED002348,,Lead,Opened,
CM000885,CMP000010,LED002511,,Lead,Opened,
CM000886,CMP000011,LED002511,,Lead,Sent,
CM000887,CMP000022,LED001587,,Lead,Clicked,2026-07-26
CM000888,CMP000002,LED002587,,Lead,Clicked,2025-02-23
CM000889,CMP000011,LED001492,,Lead,Sent,
CM000890,CMP000018,LED003903,,Lead,Clicked,2025-07-10
CM000891,CMP000026,LED002317,,Lead,Sent,
CM000892,CMP000033,LED002589,,Lead,Sent,
CM000893,CMP000013,LED000125,,Lead,Opened,
CM000894,CMP000033,LED003115,,Lead,Sent,
CM000895,CMP000015,LED000803,,Lead,Sent,
CM000896,CMP000009,LED000803,,Lead,Clicked,2026-03-16
CM000897,CMP000004,LED001484,,Lead,Sent,
CM000898,CMP000029,LED002442,,Lead,Sent,
CM000899,CMP000012,LED002442,,Lead,Opened,
CM000900,CMP000004,LED004134,,Lead,Attended,2026-03-19
CM000901,CMP000002,LED000430,,Lead,Sent,
CM000902,CMP000015,LED003960,,Lead,Converted,2025-08-06
CM000903,CMP000016,LED000666,,Lead,Sent,
CM000904,CMP000020,LED000666,,Lead,Sent,
CM000905,CMP000030,LED000933,,Lead,Opened,
CM000906,CMP000019,LED002032,,Lead,Sent,
CM000907,CMP000024,LED002322,,Lead,Sent,
CM000908,CMP000015,LED000443,,Lead,Clicked,2025-08-19
CM000909,CMP000008,LED001432,,Lead,Attended,2025-10-19
CM000910,CMP000012,LED001147,,Lead,Clicked,2025-10-01
CM000911,CMP000006,LED001147,,Lead,Converted,2026-04-27
CM000912,CMP000012,LED000434,,Lead,Attended,2025-10-19
CM000913,CMP000025,LED001613,,Lead,Sent,
CM000914,CMP000019,LED000388,,Lead,Sent,
CM000915,CMP000019,LED000031,,Lead,Sent,
CM000916,CMP000036,LED003710,,Lead,Clicked,2025-12-03
CM000917,CMP000016,LED000204,,Lead,Attended,2026-01-28
CM000918,CMP000036,LED003715,,Lead,Opened,
CM000919,CMP000023,LED003715,,Lead,Converted,2025-11-06
CM000920,CMP000003,LED001498,,Lead,Clicked,2026-05-16
CM000921,CMP000012,LED002562,,Lead,Attended,2025-09-27
CM000922,CMP000021,LED002562,,Lead,Opened,
CM000923,CMP000015,LED004122,,Lead,Opened,
CM000924,CMP000017,LED004122,,Lead,Opened,
CM000925,CMP000030,LED001768,,Lead,Sent,
CM000926,CMP000020,LED001768,,Lead,Sent,
CM000927,CMP000003,LED001722,,Lead,Sent,
CM000928,CMP000008,LED003796,,Lead,Sent,
CM000929,CMP000014,LED002214,,Lead,Clicked,2025-01-12
CM000930,CMP000008,LED002214,,Lead,Sent,
CM000931,CMP000014,LED002882,,Lead,Clicked,2025-04-03
CM000932,CMP000010,LED000479,,Lead,Opened,
CM000933,CMP000002,LED000427,,Lead,Sent,
CM000934,CMP000002,LED000427,,Lead,Converted,2025-02-27
CM000935,CMP000004,LED002980,,Lead,Sent,
CM000936,CMP000032,LED000444,,Lead,Opened,
CM000937,CMP000013,LED002548,,Lead,Converted,2025-10-26
CM000938,CMP000020,LED002423,,Lead,Sent,
CM000939,CMP000010,LED001565,,Lead,Sent,
CM000940,CMP000028,LED002593,,Lead,Opened,
CM000941,CMP000023,LED002593,,Lead,Sent,
CM000942,CMP000011,LED000193,,Lead,Sent,
CM000943,CMP000023,LED000568,,Lead,Converted,2025-10-29
CM000944,CMP000012,LED002938,,Lead,Attended,2025-09-30
CM000945,CMP000024,LED001124,,Lead,Opened,
CM000946,CMP000004,LED001124,,Lead,Converted,2026-03-22
CM000947,CMP000022,LED000007,,Lead,Converted,2026-08-10
CM000948,CMP000003,LED003406,,Lead,Attended,2026-04-10
CM000949,CMP000027,LED000440,,Lead,Opened,
CM000950,CMP000002,LED000290,,Lead,Sent,
CM000951,CMP000034,LED001181,,Lead,Sent,
CM000952,CMP000027,LED003215,,Lead,Sent,
CM000953,CMP000016,LED001056,,Lead,Clicked,2026-03-28
CM000954,CMP000026,LED001593,,Lead,Opened,
CM000955,CMP000028,LED001269,,Lead,Sent,
CM000956,CMP000011,LED003699,,Lead,Sent,
CM000957,CMP000016,LED002195,,Lead,Clicked,2026-02-10
CM000958,CMP000004,LED002195,,Lead,Opened,
CM000959,CMP000009,LED002195,,Lead,Opened,
CM000960,CMP000031,LED001539,,Lead,Sent,
CM000961,CMP000016,LED002607,,Lead,Sent,
CM000962,CMP000029,LED002607,,Lead,Clicked,2026-07-07
CM000963,CMP000011,LED002863,,Lead,Sent,
CM000964,CMP000014,LED000811,,Lead,Converted,2025-01-08
CM000965,CMP000004,LED002666,,Lead,Attended,2026-03-28
